# Module X3 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-9.000000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
6.451658455254145608e+00,7.946685656622185512e+00,9.531711285309453885e+00,1.166028132623335800e+01,1.183656467176906268e+01,1.236438677720372681e+01,1.230581198262333587e+01,1.105464574672437017e+01,9.707217116634213383e+00,7.895169676215082255e+00,6.388645504867096925e+00
6.750856126675098601e+00,8.133954207557621885e+00,9.948514963582756110e+00,1.128828581078031235e+01,1.225282213268991072e+01,1.261335280305778106e+01,1.241896224282827532e+01,1.162655707835845220e+01,1.003247420719239358e+01,8.389250887530291578e+00,6.537635438018609690e+00
6.286236823636700777e+00,7.932825522354715275e+00,9.502480819561970549e+00,1.112819660781156728e+01,1.174470496568174660e+01,1.215171492701645306e+01,1.237446895479612152e+01,1.107741511377584231e+01,9.585147880125170161e+00,8.032031538559017747e+00,6.323222598082159251e+00
6.215125854092456770e+00,7.870425184986176603e+00,9.503754613971253207e+00,1.130571248487449409e+01,1.226862884959587596e+01,1.249231706207283921e+01,1.220649902044938351e+01,1.128925315848724864e+01,9.684000597714195635e+00,7.884679380021026418e+00,6.200555897850033915e+00
6.174777366999895989e+00,7.718460808515713367e+00,9.474399813368830081e+00,1.119998602433095236e+01,1.235172689793794731e+01,1.243431957996596360e+01,1.235460697048435108e+01,1.123109973764132086e+01,9.683714842075904272e+00,7.765868282184198890e+00,5.908533490516338915e+00
5.464859140467658527e+00,6.998102949102485759e+00,8.729046720068213361e+00,1.080314781522262280e+01,1.159907762628168904e+01,1.226979707209476622e+01,1.197936404775751740e+01,1.081137119508810507e+01,9.032696838338654999e+00,6.875938740116406933e+00,5.192356996082945209e+00
2.453387313479155729e+00,3.270202686744682730e+00,4.566219719962957946e+00,5.718549185011376323e+00,6.478895530460650143e+00,6.778183438515264392e+00,6.673913059459715136e+00,5.855738472777735737e+00,4.369510395513269252e+00,3.307255186828167215e+00,2.321687838308409191e+00
6.320767823761942461e-01,8.646504300658010012e-01,1.287301553481237093e+00,1.763277355519904610e+00,2.217257114819196850e+00,2.230950864006146173e+00,2.191546626753591909e+00,1.820698599105361248e+00,1.254680244104443343e+00,9.467863008922543511e-01,6.330720076625913073e-01
2.983259213045618696e-01,4.222712282543244489e-01,5.032316844657690469e-01,7.939011397586164254e-01,1.007120030373869213e+00,9.164538209053154638e-01,8.689088777947450160e-01,7.280643177073100603e-01,5.678379483564161001e-01,4.145366485425638903e-01,2.941797562810734012e-01
1.243625955384713710e-01,2.252361682780129049e-01,2.172950361805267017e-01,2.961559465928220725e-01,4.404888078714183641e-01,4.218860727444281866e-01,3.908341559608895510e-01,3.729997717117810030e-01,2.382581809740005330e-01,1.644411028493176496e-01,9.151670300963438143e-02
0.000000000000000000e+00,1.423240638510949070e-02,9.708186571190277614e-02,1.180072448365345056e-01,1.286311828308406291e-01,7.415091595066627961e-02,1.028086463512938864e-01,8.199727747079323115e-02,3.019402133547054168e-02,1.922623318690229455e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
