# Module X8 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-8.64E+00,-6.72E+00,-4.80E+00,-2.88E+00,-9.60E-01,0.00E+00,9.60E-01,2.88E+00,4.80E+00,6.72E+00,8.64E+00
1.43E+01,1.74E+01,2.05E+01,2.21E+01,2.37E+01,2.45E+01,2.37E+01,2.20E+01,2.03E+01,1.69E+01,1.35E+01
1.42E+01,1.74E+01,2.06E+01,2.23E+01,2.40E+01,2.48E+01,2.39E+01,2.20E+01,2.02E+01,1.68E+01,1.34E+01
1.44E+01,1.76E+01,2.08E+01,2.25E+01,2.42E+01,2.51E+01,2.41E+01,2.22E+01,2.03E+01,1.70E+01,1.36E+01
1.45E+01,1.77E+01,2.09E+01,2.27E+01,2.45E+01,2.54E+01,2.44E+01,2.25E+01,2.06E+01,1.71E+01,1.36E+01
1.42E+01,1.75E+01,2.07E+01,2.25E+01,2.44E+01,2.53E+01,2.44E+01,2.25E+01,2.06E+01,1.70E+01,1.34E+01
1.32E+01,1.66E+01,2.00E+01,2.19E+01,2.38E+01,2.47E+01,2.37E+01,2.17E+01,1.97E+01,1.61E+01,1.24E+01
8.80E+00,1.18E+01,1.48E+01,1.70E+01,1.91E+01,2.02E+01,1.91E+01,1.68E+01,1.46E+01,1.15E+01,8.30E+00
3.30E+00,4.60E+00,5.90E+00,7.26E+00,8.62E+00,9.30E+00,8.60E+00,7.20E+00,5.80E+00,4.40E+00,3.00E+00
1.50E+00,2.15E+00,2.80E+00,3.72E+00,4.64E+00,5.10E+00,4.62E+00,3.66E+00,2.70E+00,2.05E+00,1.40E+00
7.00E-01,1.10E+00,1.50E+00,2.10E+00,2.70E+00,3.00E+00,2.68E+00,2.04E+00,1.40E+00,1.05E+00,7.00E-01
5.00E-01,7.50E-01,1.00E+00,1.40E+00,1.80E+00,2.00E+00,1.78E+00,1.34E+00,9.00E-01,6.50E-01,4.00E-01
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
