# Module X6 tilt
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-9.000000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
7.054028946711330406e+00,8.854881563092321883e+00,1.071058641340049000e+01,1.216010749593255724e+01,1.323505458010265201e+01,1.328277274129366603e+01,1.297633942418325859e+01,1.219925777787507393e+01,1.064550258831589424e+01,8.844182296265074683e+00,6.764246210811144522e+00
7.023078939293438516e+00,8.762692567783997077e+00,1.081955794348474242e+01,1.214025251812381256e+01,1.332298639598114320e+01,1.368925778088604162e+01,1.325174565128609139e+01,1.251218695029174910e+01,1.079961866202149068e+01,8.717794088714434508e+00,6.968175238576153063e+00
6.923909401340248237e+00,8.691089567890770695e+00,1.049414322420996193e+01,1.249086582027300452e+01,1.331363126127090624e+01,1.353322361737691892e+01,1.330788606227901028e+01,1.240067224073901819e+01,1.045197301003572576e+01,8.911418165847365458e+00,6.689012727963438820e+00
6.581564130655222833e+00,8.410714242493018133e+00,1.033287592961631063e+01,1.209377979722985152e+01,1.304829138500906893e+01,1.312554963256521745e+01,1.317064455791438782e+01,1.196324579702324087e+01,1.015679922788995704e+01,8.251652150128990115e+00,6.371432090107258084e+00
6.352016830505589517e+00,8.316170666090725305e+00,1.013962646972597881e+01,1.193522373286065807e+01,1.305984363042626661e+01,1.321602526068139483e+01,1.304863990653669248e+01,1.187756093031174132e+01,1.011647862520177554e+01,8.185818181261444337e+00,6.213597130215815056e+00
5.339769687515040886e+00,7.099020879279617446e+00,8.961517423103531499e+00,1.106700343266884978e+01,1.198302374802681491e+01,1.212468945642544682e+01,1.188857179775505557e+01,1.090404213176360138e+01,8.791899214276675423e+00,7.082340978097165340e+00,5.247698326589705253e+00
2.849912049077059528e+00,3.925284059903467071e+00,5.185828649167071092e+00,6.552662162489842679e+00,7.423923302850295336e+00,7.718868471757325267e+00,7.495641458197494167e+00,6.575093944798684475e+00,5.076476274344676298e+00,3.748641495060609063e+00,2.694937167970644865e+00
7.592077440974941416e-01,1.011056884917258314e+00,1.488153972129409253e+00,2.179114303992891077e+00,2.685815616414780393e+00,2.803103131904090883e+00,2.667322321871040458e+00,2.128816836215674524e+00,1.511334763706148943e+00,1.020107953238403198e+00,6.962815128469244108e-01
2.678610327295329330e-01,3.446052428647833898e-01,5.219539071433283439e-01,7.271551617802901601e-01,9.290019066880453869e-01,9.167242414504399584e-01,9.586637025977037263e-01,7.371845086024312321e-01,4.887195300293671885e-01,3.890609123320764584e-01,2.859576343308768975e-01
5.572675640684870285e-02,1.202437886532997796e-01,2.477782438763107276e-01,2.309018820627037338e-01,2.987443111665693540e-01,3.567469843674542784e-01,3.659707057165536015e-01,2.980644301357486259e-01,1.725249403940696258e-01,1.058285573102446669e-01,1.215892188045151617e-01
8.697581679789132339e-03,3.049095395698803862e-02,8.332565638253566775e-02,5.449656178222162667e-02,2.345023334829717809e-01,6.846968039509240822e-02,5.455966865962495749e-02,3.242955454892805511e-02,6.096825963508081814e-02,3.986598688514776667e-02,7.116203192554745351e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
