# Module X7 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-8.64E+00,-6.72E+00,-4.80E+00,-2.88E+00,-9.60E-01,0.00E+00,9.60E-01,2.88E+00,4.80E+00,6.72E+00,8.64E+00
1.55E+01,1.85E+01,2.16E+01,2.38E+01,2.56E+01,2.56E+01,2.53E+01,2.34E+01,2.04E+01,1.75E+01,1.39E+01
1.54E+01,1.89E+01,2.18E+01,2.42E+01,2.58E+01,2.57E+01,2.55E+01,2.34E+01,2.07E+01,1.74E+01,1.40E+01
1.51E+01,1.84E+01,2.14E+01,2.38E+01,2.52E+01,2.52E+01,2.49E+01,2.30E+01,2.02E+01,1.70E+01,1.37E+01
1.53E+01,1.86E+01,2.17E+01,2.42E+01,2.57E+01,2.58E+01,2.53E+01,2.33E+01,2.06E+01,1.71E+01,1.38E+01
1.49E+01,1.83E+01,2.15E+01,2.40E+01,2.54E+01,2.56E+01,2.50E+01,2.32E+01,2.02E+01,1.67E+01,1.33E+01
1.39E+01,1.72E+01,2.05E+01,2.31E+01,2.48E+01,2.48E+01,2.45E+01,2.24E+01,1.92E+01,1.56E+01,1.22E+01
9.00E+00,1.18E+01,1.49E+01,1.76E+01,1.94E+01,1.94E+01,1.89E+01,1.67E+01,1.36E+01,1.05E+01,7.90E+00
3.20E+00,4.30E+00,5.70E+00,7.40E+00,8.60E+00,8.60E+00,8.30E+00,6.90E+00,5.10E+00,3.70E+00,2.80E+00
1.40E+00,1.90E+00,2.70E+00,3.80E+00,4.60E+00,4.50E+00,4.40E+00,3.40E+00,2.50E+00,1.70E+00,1.20E+00
7.00E-01,9.00E-01,1.40E+00,2.00E+00,2.70E+00,2.70E+00,2.40E+00,1.80E+00,1.20E+00,8.00E-01,6.00E-01
4.00E-01,6.00E-01,9.00E-01,1.30E+00,1.90E+00,2.00E+00,1.70E+00,1.20E+00,8.00E-01,5.00E-01,4.00E-01
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
