channel,energy,-9 arc min,-9 arc min err,-7 arc min,-7 arc min err,-5 arc min ,-5 arc min  err,-3 arc min,-3 arc min err,-1 arc min,-1 arc min err,on-axis,on-axis err,+1 arc min,+1 arc min err,+3 arc min,+3 arc min err,+5 arc min,+5 arc min err,+7 arc min ,+7 arc min  err,+9 arc min ,+9 arc min  err
77.0,7.7921000000000005,0.24032875672973378,0.05775791131125956,0.3015212027537608,0.09091503571007455,0.36047271628397304,0.12994057918514573,0.4165425539944199,0.17350769928819423,0.4505254828872121,0.20297321073075567,0.45626510094856537,0.20817784234360456,0.44588926255649264,0.19881723446317282,0.4119035179311856,0.16966450808408656,0.29770230873345815,0.08862666462523124,0.29770230873345815,0.08862666462523124,0.2269814028834347,0.051520557254932105
78.0,7.899400000000001,0.24221751295270957,0.05866932358099603,0.30822028000843354,0.09499974100847718,0.3656292247720335,0.13368473000739822,0.41958152042256996,0.1760486522801155,0.45194821019340814,0.20425718469702503,0.4563798249846507,0.2082825446530204,0.4587402700217607,0.21044263533963792,0.414099912187358,0.1714787372735776,0.306387172897334,0.09387309971602086,0.306387172897334,0.09387309971602086,0.23433431618405381,0.054912571741448105
79.0,8.0067,0.22615436108135475,0.051145795036115785,0.2836358939572683,0.08044932034093874,0.3393287625873917,0.11514400911909044,0.38651743589049653,0.1493957282473641,0.42206105138620215,0.17813553109722638,0.42588009124019655,0.18137385211475812,0.42464042903290833,0.18031949396925245,0.38571706656172594,0.14877765543698293,0.27813302644833887,0.07735798040131237,0.27813302644833887,0.07735798040131237,0.21784108871640467,0.04745473993314849
80.0,8.113999999999999,0.2355135798486062,0.05546664629310581,0.29861898985539703,0.08917330110225771,0.3575587157255598,0.1278482351913117,0.40430879213596777,0.16346559939844518,0.44565588765906616,0.1986091702051902,0.4532983223349509,0.20547936903168101,0.44005527376788034,0.19364864397092413,0.40872618411563094,0.16705709358172463,0.28697194583968916,0.08235289769901749,0.28697194583968916,0.08235289769901749,0.23376350108264385,0.05464537443841523
81.0,8.2213,0.2593824472749835,0.06727925395435959,0.3343543090101598,0.11179280395366141,0.39811890612897455,0.15849866341733124,0.4536642700722306,0.20581126994016977,0.49932356175713877,0.24932401932583517,0.5038795965843672,0.25389464785402466,0.4938782039235213,0.24391568031072328,0.4527746703517915,0.20500490211217343,0.3266839184626175,0.10672238258209013,0.3266839184626175,0.10672238258209013,0.26061503290449106,0.06792019537580896
82.0,8.3286,0.2735825502590076,0.07484741180622241,0.34124046466067814,0.11644505472183553,0.40999403510440613,0.168095108821193,0.47240255301423056,0.22316417209436293,0.5085431216304716,0.2586161065576646,0.5260914269022854,0.2767721894600827,0.5077188353587415,0.2577784157780369,0.4687254968383495,0.21970359138635762,0.3397918469293016,0.11545849923962592,0.3397918469293016,0.11545849923962592,0.2673118044167547,0.0714556007805413
83.0,8.4359,0.29746779431342096,0.08848708865369172,0.3855376495990125,0.14863927925833093,0.44940829187815656,0.20196781280884235,0.521226712014745,0.27167728531770197,0.5670986376340643,0.3216008648064118,0.583323797561082,0.34026665280108215,0.5655465031217766,0.3198428471932696,0.5225915410990948,0.27310191882832685,0.3665002018359085,0.13432239794576165,0.3665002018359085,0.13432239794576165,0.29044207784702086,0.08435660058409493
84.0,8.5432,0.34013565660436096,0.11569226489367976,0.43505483123521327,0.1892727061810999,0.5186282204761486,0.26897523107425664,0.5935441312176366,0.35229463570289904,0.6376583251554963,0.4066081396401126,0.6523806508644636,0.4256005136223412,0.6510300724133277,0.42384015518650264,0.5843533821777726,0.3414688752626019,0.4155199237428345,0.17265680702725097,0.4155199237428345,0.17265680702725097,0.3329127834284583,0.11083092137008359
85.0,8.6505,0.3375869021029352,0.11396491647145675,0.41365180513153327,0.17110781588857596,0.5017590008008936,0.2517620948847112,0.5768776185192944,0.3327877867484926,0.6421118398999845,0.4123076149397434,0.6411163304340325,0.41103014914919955,0.6210375619308747,0.385687653329045,0.5858448337067115,0.3432141691808444,0.40597641553952724,0.1648168499743229,0.40597641553952724,0.1648168499743229,0.32643605380782365,0.10656049722562433
86.0,8.7578,0.4186142896820032,0.1752379235259681,0.5301859469339731,0.2810971383262738,0.6272628486942267,0.3934586813519963,0.7448882145525614,0.5548584521793027,0.8127222258445124,0.6605174163816586,0.8141191359098502,0.6627899674546012,0.8084044051131024,0.653517682206269,0.7274779037406417,0.5292241004308783,0.50658152601151,0.25662484249615014,0.50658152601151,0.25662484249615014,0.4159234189610725,0.17299229044026784
87.0,8.8651,0.40428509167236015,0.16344643534852865,0.501572586364354,0.25157505939222735,0.6136177144342491,0.3765266994675116,0.7170100597567691,0.5141034257924056,0.7808822659020244,0.6097771132002798,0.7838685595275191,0.6144499186157477,0.7763315569321685,0.6026906862887248,0.7061940266894536,0.49871000333186477,0.4937081257583545,0.24374771343982718,0.4937081257583545,0.24374771343982718,0.380991500734044,0.14515452363157902
88.0,8.9724,0.48115777693382145,0.2315128063038971,0.6219292948033066,0.38679604773453824,0.7411093965974654,0.5492431377250593,0.8509664551378832,0.7241439077699349,0.9437056539500266,0.8905803612972474,0.9372282257400986,0.8783967471239331,0.9313577995485424,0.8674273507799029,0.865550325782293,0.7491773664618335,0.5777928825145539,0.33384461508447705,0.5777928825145539,0.33384461508447705,0.4699182083135649,0.220823122504631
89.0,9.0797,0.5385218830714732,0.29000581854684543,0.6673161637713471,0.44531086243050727,0.8433960736768061,0.7113169370934526,0.9603853641886929,0.9223400477478483,1.0246540913730906,1.049916006967614,1.0577033570246022,1.118736391461113,1.0791158013024502,1.1644909126206293,0.944511771984202,0.8921024874167371,0.6566903601150788,0.4312422290680718,0.6566903601150788,0.4312422290680718,0.5321198427345826,0.2831515270318769
90.0,9.187,0.47806690755085207,0.22854796809523495,0.6246043154627797,0.39013055089472765,0.7357429760565121,0.5413177268164933,0.8672362978348669,0.7520987962823259,0.9393841042818316,0.8824424953773791,0.9593852858927375,0.9204201267874897,0.9354398024757937,0.8750476240559519,0.8339619465921616,0.6954925283637874,0.603358165990477,0.364041076467392,0.603358165990477,0.364041076467392,0.4817718370652938,0.232104102989268
91.0,9.2943,0.6164303664736323,0.3799863967108166,0.775784569395017,0.6018416981114121,0.9368193741904284,0.8776305398585459,1.114486685097479,1.2420805712595675,1.2023358666873534,1.4456115363228292,1.235768890373074,1.5271247504138983,1.1925276638387523,1.4221222290207123,1.1024424220509739,1.2153792939376176,0.7928035371040136,0.6285374484446351,0.7928035371040136,0.6285374484446351,0.5790440463299883,0.3352920075902056
92.0,9.4016,0.7424666667331945,0.5512567512099005,0.9872242934405995,0.9746118055592908,1.1774232996742087,1.3863256266157014,1.3586095032851893,1.8458197824168288,1.524208562684935,2.3232117425620755,1.5141551771162725,2.2926659003880103,1.498068970485124,2.244210640330359,1.364645688149392,1.8622578541847277,0.9273194720229535,0.8599214031929292,0.9273194720229535,0.8599214031929292,0.6930627622375978,0.480335992400409
93.0,9.5089,0.7771886456369997,0.604022190907074,0.912808689976818,0.8332197044971946,1.1902528290982999,1.4167017971765066,1.3132238762128468,1.7245569490554942,1.4376824372968646,2.066930790511853,1.472548064807057,2.1683978031670086,1.4471918152735535,2.094364150194763,1.3362197342660986,1.7854831782421632,0.9024522539176331,0.8144200706010161,0.9024522539176331,0.8144200706010161,0.7091825849027719,0.5029399387293773
94.0,9.6162,0.7203095408219242,0.5188458345990913,0.9730284211272789,0.9467843083214453,1.1255173311779796,1.2667892627820019,1.2914887218103295,1.6679431185632787,1.4178877494036721,2.0104056699090105,1.4691531280529426,2.158410913667746,1.4188033269308757,2.0130028805101214,1.3281368900848125,1.7639475988041573,0.8809834583232657,0.7761318538392213,0.8809834583232657,0.7761318538392213,0.6414582466985735,0.411468682257608
95.0,9.7235,0.8923632932349848,0.7963122471131874,1.103466046173457,1.2176373150576818,1.4029651147571867,1.968311113225646,1.716369761683941,2.9459251588229884,1.8676004859539503,3.4879315751354314,1.9179938195224873,3.6787002917264595,1.801281195170001,3.244613944073067,1.6885020436489735,2.85103915140676,1.066117822140314,1.1366072106852063,1.066117822140314,1.1366072106852063,0.860204269673897,0.7399513855652025
96.0,9.8308,0.9255081693392987,0.85656537151378,1.254853383304166,1.574657013589912,1.5295458192754918,2.3395104132631355,1.7535072135414134,3.0747875479417717,1.9133457682229298,3.660892028776593,1.9163894479266073,3.6725485161244467,1.9468246445328736,3.79012619656055,1.7382793741715277,3.021615182670158,1.1508824980934653,1.3245305244178551,1.1508824980934653,1.3245305244178551,0.8608908179092732,0.7411330003604975
97.0,9.9381,0.740321215160971,0.5480755016174168,1.0487343769491801,1.0998437933949852,1.2311982009904325,1.5158490101220774,1.4685379928189934,2.156603836352838,1.5897494004640276,2.5273031562757353,1.7270316170459024,2.9826382062761843,1.6018660915737004,2.565974975333603,1.4415899161718748,2.078181486408433,0.9945692332730328,0.9891679597733084,0.9945692332730328,0.9891679597733084,0.8071547534669711,0.6514987960443268
98.0,10.0454,0.8213906276128111,0.6746825631301677,1.0714629221595626,1.148032793562709,1.4112463035000116,1.9916161291424468,1.5656118040870655,2.451140321096756,1.8543212239165874,3.4385072014675107,1.8558318847704158,3.444111984530514,1.7016997119000925,2.8957819094808577,1.5913247464341138,2.5323144486135964,0.9999548105042453,0.9999096230505811,0.9999548105042453,0.9999096230505811,0.8794915626859005,0.7735054088356872
99.0,10.1527,0.9114782639386625,0.8307926256326381,1.1290855112782405,1.2748340917784458,1.4855972088280873,2.206999066877804,1.7612284432955398,3.1019256294732305,1.926093355654361,3.7098356146958764,1.9498801120699605,3.8020324514459616,1.8955075661050653,3.5929489331615487,1.7000125602464853,2.89004270499581,1.1154068349552793,1.2441324074649536,1.1154068349552793,1.2441324074649536,0.8512825247795026,0.7246819369949645
100.0,10.26,0.6761070945417187,0.45712080328964455,0.9479350962609896,0.8985809467233317,1.1500684283154219,1.3226573898079046,1.524072692695921,2.322797572621395,1.595873828383955,2.5468132761208615,1.6992203648916342,2.8873498484624585,1.710700256119011,2.92649536628565,1.470919913303453,2.1636053913526374,0.924779292052661,0.8552167390094207,0.924779292052661,0.8552167390094207,0.7418178739224862,0.5502937580708777
101.0,10.3673,0.8340595345698033,0.6956553072067969,1.123956376600148,1.2632779365001334,1.4021291588573626,1.965966178118055,1.693209696664795,2.8669590768796867,1.827527038971147,3.3398550781706486,1.827527038971147,3.3398550781706486,1.8071294104077638,3.265716705960712,1.6081535947675265,2.5861579843637177,1.0948827606491784,1.1987682595667661,1.0948827606491784,1.1987682595667661,0.7874952587697965,0.6201487825849088
102.0,10.4746,0.7597869230950378,0.5772761685062249,1.0338704013834639,1.0688880068568047,1.2571214932012125,1.580354448668446,1.473228762520111,2.1704029867165375,1.729822585138496,2.9922861760552295,1.7265560773835193,2.980995888349965,1.7216562245154208,2.964100155412693,1.528830420146045,2.3373224535639325,1.0009643683662546,1.001929666738855,1.0009643683662546,1.001929666738855,0.7381971454643971,0.5449350255717842
103.0,10.5819,0.5902076350950181,0.34834505252445397,0.7899012739754477,0.6239440226280354,0.949180797137071,0.9009441856537657,1.1928448141322532,1.4228787506022096,1.318879764467111,1.7394438331208224,1.2648842046305895,1.599932051123959,1.3432978297973301,1.804449059538217,1.2082865847983584,1.4599564710036805,0.72879821406846,0.5311468368293769,0.72879821406846,0.5311468368293769,0.5757402586437775,0.3314768454232039
104.0,10.6892,0.8051144038398361,0.6482092032703747,0.9895044472292805,0.9791190510865241,1.2484051545253643,1.5585154298454986,1.624497100360525,2.638990829079754,1.729981247553986,2.9928351168884455,1.7317686243763075,2.9990225683742087,1.6799282829220594,2.8221590357614588,1.488521720700413,2.215696912996919,1.0075264524092027,1.0151095523042735,1.0075264524092027,1.0151095523042735,0.7469802514070063,0.5579794959920743
105.0,10.7965,0.6111687916093702,0.3735272918372578,0.794580863133062,0.6313587480572818,1.0384252063198118,1.0783269091203438,1.210302804669269,1.4648328789902987,1.3742909882651115,1.8886757204266968,1.4193812989476735,2.014643271802385,1.3727876891680737,1.8845460395314197,1.1952430885111505,1.4286060406336738,0.7504367791288951,0.56315535946935,0.7504367791288951,0.56315535946935,0.5354824515837928,0.28674145595418904
106.0,10.9038,0.5367060365176205,0.2880533696344534,0.8372627106626807,0.7010088466662197,0.9607212067450053,0.9229852370895791,1.264656575224387,1.5993562532582757,1.3920003045699956,1.9376648479229603,1.4821824016238143,2.196864671683338,1.3710556665337683,1.8797936407343556,1.2388445417328091,1.5347357985811738,0.7622634638397293,0.5810455883049424,0.7622634638397293,0.5810455883049424,0.5765640310026835,0.33242608184606337
107.0,11.0111,0.617419394571188,0.38120670879265234,0.8061122546419676,0.6498169670839563,1.0279660887082007,1.0567142795340363,1.2330697840356546,1.5204610923017359,1.4445447384514967,2.086709501387903,1.4272267484828722,2.036976191584992,1.4635917430206138,2.1421007902381186,1.196617118682347,1.4318925287236424,0.797341536098528,0.6357535251879602,0.797341536098528,0.6357535251879602,0.5532549458926604,0.30609103515469066
108.0,11.1184,0.5016057915695197,0.2516083701360844,0.6729806068478431,0.4529028971932912,0.8850190926716469,0.7832587943933451,1.0892147049032292,1.1863886733774287,1.223327811821965,1.496530935177117,1.2217514642067975,1.4926766402914535,1.161826210147548,1.3498401425858144,1.025999624993533,1.0526752304868705,0.6360457001766953,0.4045541327132625,0.6360457001766953,0.4045541327132625,0.5390861103562163,0.2906138343789947
109.0,11.2257,0.5153576968887769,0.26559355574250443,0.6629964323519668,0.4395642693114361,0.8738162286112279,0.7635548013843496,1.1732702265895698,1.3765630246015406,1.2432589768605395,1.5456928835443156,1.3205407465053864,1.7438278631810034,1.1935373865823462,1.424531493169817,1.04967352985102,1.1018145192699003,0.6761366054275392,0.4571607091990758,0.6761366054275392,0.4571607091990758,0.5667657160417133,0.321223376880276
110.0,11.333,0.5078448762438194,0.2579064183271002,0.630092326261644,0.39701633961381005,0.8229192408392754,0.6771960769434893,1.0964288310688006,1.2021561815988966,1.1878247259374266,1.4109275795483227,1.1878247259374266,1.4109275795483227,1.2444257461992947,1.5485954378036715,0.9938747190441066,0.9877869571550019,0.5701495453061214,0.325070504012777,0.5701495453061214,0.325070504012777,0.4448376610030502,0.19788054464666463
111.0,11.4403,0.5443196158589076,0.2962838442087888,0.6965065376015288,0.48512135692166986,0.9064886888316708,0.8217217429797616,1.1443734387942006,1.309590567417664,1.3924943315106364,1.9390404632892542,1.2719578508543987,1.6178767743501408,1.344755686165918,1.8083678554755689,1.1420925825166846,1.30437546703963,0.6779083516339768,0.4595597332150955,0.6779083516339768,0.4595597332150955,0.49443255769717076,0.2444635541109661
112.0,11.547600000000001,0.5362878420652596,0.2876046495470128,0.5473224612955552,0.2995618766386245,0.7607838209081972,0.5787920221556758,0.9712893452514556,0.9434029921990014,1.2293802195075343,1.5113757241163932,1.2825560231067672,1.6449499524074465,1.271923975780748,1.6177906001659046,1.033280819833165,1.0676692526350977,0.6371770028425925,0.4059945329514691,0.6371770028425925,0.4059945329514691,0.43587957493723073,0.18999100384746093
113.0,11.6549,0.5596092775597051,0.3131625435308951,0.6920788966593452,0.4789731992012166,0.8152816255071325,0.6646841288895522,1.1707200138704963,1.370585350876935,1.3372398036094792,1.7882102923575187,1.2590799862979294,1.585282411895994,1.28682408125627,1.6559162161010432,1.1934542050281762,1.4243329394994362,0.6791774338456931,0.4612819866452208,0.6791774338456931,0.4612819866452208,0.5069516387073343,0.2569999639880516
114.0,11.7622,0.45132556437065735,0.20369476505449238,0.5278449809529595,0.2786203239172302,0.7101079443343332,0.5042532926067325,0.8813834337051493,0.7768367572098792,1.0724205897130539,1.1500859212404941,1.1038197456665244,1.2184180309233106,1.0996343778694966,1.2091957649924348,0.870852262112876,0.7583836624271133,0.5624639363923916,0.3163656797420243,0.5624639363923916,0.3163656797420243,0.3889817660220926,0.15130681429766601
115.0,11.8695,0.3979695805640282,0.15837978705430852,0.530014326927757,0.28091518674868327,0.7334671605160459,0.537974075555471,0.8413405169906433,0.7078538655300829,0.9885778549009119,0.9772861752004883,0.9528877260014571,0.907995018364228,1.0179428445105085,1.0362076346901454,0.8539929640619752,0.7293039826673581,0.4908337627929648,0.24091778269750044,0.4908337627929648,0.24091778269750044,0.3618147819602947,0.1309099364449756
116.0,11.9768,0.3972402762593551,0.15779983708260875,0.48078302118932886,0.23115231346393864,0.6785162919841248,0.46038435848788606,0.8662706875518498,0.7504249041115545,1.0354166543345777,1.0720876480734105,0.9777072197002252,0.9559114074539444,0.9798462427692034,0.9600986594689247,0.836187093645987,0.6992088555801226,0.5407040502795013,0.29236086998865746,0.5407040502795013,0.29236086998865746,0.3811711188267891,0.1452914218276662
117.0,12.0841,0.338640589420567,0.11467744880310905,0.44509450270914774,0.19810911634190354,0.5878206980434434,0.3455331730482811,0.8149329958573668,0.664115787737063,0.8534432971623387,0.728365461471324,0.8476707893849207,0.7185457671764546,0.8765200796715926,0.7682874500674951,0.7879352466926208,0.6208419529805612,0.4289704413159201,0.18401563952277525,0.4289704413159201,0.18401563952277525,0.3944435256217026,0.15558569490487875
118.0,12.1914,0.3178472762059732,0.10102689099155622,0.4480164352289073,0.20071872623521766,0.6384765987559065,0.4076523671589108,0.7632009011560976,0.5824756155254794,0.9467018576180624,0.89624440721749,0.906923057219268,0.8225094317159437,0.8909965138786209,0.7938747877438554,0.7652039182235135,0.5855370364646175,0.4459307702196327,0.19885425182867483,0.4459307702196327,0.19885425182867483,0.3763389433603675,0.14163100028959788
119.0,12.2987,0.3921154514482455,0.15375452726446137,0.47379911443418593,0.22448560083861882,0.5795130781396398,0.3358354077348803,0.8142666824179355,0.6630302300959111,0.9439744726562905,0.8910878050267218,0.9598592885601491,0.9213298538351956,0.868966829051519,0.7551033499918519,0.7616996605410448,0.5801863728683428,0.47379911443418593,0.22448560083861882,0.47379911443418593,0.22448560083861882,0.40911358531415315,0.16737392568860088
120.0,12.406,0.3567395263046997,0.1272630896281015,0.44395164409119203,0.19709306229127244,0.5946841629090491,0.3536492536148365,0.7935292880842184,0.6296887310474465,0.9195897704808071,0.8456453459729436,0.9372312486369611,0.8784024134215971,0.8820639600437232,0.778036829608015,0.7468835076802645,0.5578349740447757,0.49010649373154963,0.2402043751978335,0.49010649373154963,0.2402043751978335,0.34469546940667856,0.11881496662949047
121.0,12.513300000000001,0.3762662735784595,0.1415763086326201,0.45774204435402904,0.2095277791694059,0.6334152881764761,0.40121492729568825,0.7184666972357302,0.5161943950368184,0.9092207260742184,0.826682328722929,0.9929249705914733,0.9858999972240782,0.9437168475939287,0.8906014884326224,0.7707012937134216,0.5939804841315417,0.4861556694137072,0.23634733490308976,0.4861556694137072,0.23634733490308976,0.34937008365935,0.12205945535614122
122.0,12.6206,0.31099548684913175,0.09671819284052847,0.35496955179929573,0.1260033827045929,0.4864615967494981,0.23664488511207132,0.6140797306257552,0.3770939155654,0.8497762599281933,0.7221196919375483,0.7355888653345432,0.5410909788041607,0.7567899126883023,0.5727309719467683,0.6419094633513311,0.4120477591399939,0.409162154558436,0.16741366872290148,0.409162154558436,0.16741366872290148,0.3133407926423429,0.09818245233373171
123.0,12.7279,0.32746135135475996,0.10723093663108554,0.40622304439936097,0.1650171618010852,0.611137612950127,0.3734891819623793,0.7350683233617706,0.5403254400098846,0.850350952149324,0.7230967418212619,0.7903026754297698,0.6245783187914521,0.9450831925611366,0.8931822408615504,0.6922342436416763,0.47918824807016364,0.3955354106288954,0.15644826106136892,0.3955354106288954,0.15644826106136892,0.3495234959673992,0.12216667423327252
124.0,12.8352,0.36016249099463304,0.12971701991945914,0.4628557365942229,0.21423543289818067,0.5066548326217185,0.2566991194189416,0.8853667038986776,0.7838742003724086,0.8435582429639709,0.7115905092724617,0.8972960066990282,0.8051401236380225,0.8106412158969392,0.657139180910868,0.8136363448481941,0.6620041016579294,0.44391340401092816,0.19705911026056952,0.44391340401092816,0.19705911026056952,0.3369786008599661,0.11355457743754035
125.0,12.9425,0.3352727695521222,0.11240783000315044,0.3977461930835929,0.15820203411249076,0.5210749189974909,0.2715190712082417,0.7486117985191374,0.5604196248820575,0.7869503060091796,0.6192907841279414,0.7595760849834133,0.5769558288787295,0.7595760849834133,0.5769558288787295,0.6189875211716217,0.38314555136618883,0.4441823264092272,0.19729793909431328,0.4441823264092272,0.19729793909431328,0.30463593364695457,0.0928030520689517
126.0,13.0498,0.293416450478205,0.08609321341122894,0.38217618409276477,0.14605863568770683,0.47276904868494535,0.22351057339446823,0.6455113461541115,0.41668489801369324,0.7290751923063169,0.531550636036493,0.7263892383752063,0.5276413256273123,0.7102612285646143,0.5044710128021153,0.5775548106579611,0.3335695593141533,0.3993998761851486,0.15952026109671202,0.3993998761851486,0.15952026109671202,0.299516569474562,0.08971017538981013
127.0,13.1571,0.24204488288504647,0.058585725330835864,0.33849804340932443,0.11458092539194088,0.38692539499185485,0.1497112612896029,0.605736610745796,0.36691684159780397,0.6258755802217735,0.3917202419179416,0.6559969225950002,0.4303319624541107,0.6183292432389013,0.3823310530443923,0.524600051419224,0.2752052139490524,0.31375143067366534,0.09843996024977184,0.31375143067366534,0.09843996024977184,0.27138216920688374,0.07364828176343367
128.0,13.2644,0.28336102744401315,0.08029347187412678,0.39876379217125524,0.15901256194680005,0.547864846880235,0.3001558904471033,0.5278878468550525,0.2786655788572634,0.7086456062323114,0.5021785952323602,0.7637463305564939,0.5833084574385092,0.815390357285269,0.6648614347537987,0.6565184976881182,0.43101653780666366,0.384799439223472,0.1480706084266985,0.384799439223472,0.1480706084266985,0.2871383063348849,0.0824484069648662
129.0,13.3717,0.2881941572132973,0.08305587225188271,0.36716448982914335,0.1348097625914951,0.5093352299558186,0.2594223764741466,0.6238134068342569,0.3891431665461621,0.7875776388902598,0.6202785372799564,0.6819214516798243,0.465016866261119,0.7811999905721715,0.6102734252699609,0.6205726354507974,0.38511039587034834,0.4017547079773707,0.16140684538198238,0.4017547079773707,0.16140684538198238,0.24630142745459846,0.06066439316617283
130.0,13.479000000000001,0.2522102922551147,0.06361003151941037,0.3218383758762324,0.10357994018665104,0.47274693673081897,0.22348966618837296,0.6170126743264838,0.3807046402795195,0.6373454704218013,0.4062092486671873,0.666307046909324,0.44396508076102403,0.6257331399683114,0.3915419624546023,0.5761765513149324,0.3319794182851689,0.3441306528966211,0.1184259062630547,0.3441306528966211,0.1184259062630547,0.28598735197647623,0.0817887654905169
131.0,13.5863,0.24527685027074794,0.06016073327873891,0.3024248405900437,0.09146078420591335,0.4154105258657764,0.1725659050000809,0.508470249135323,0.25854199425573743,0.5644619313535968,0.3186172719474326,0.6605222292296882,0.43628961530655674,0.6141036348316276,0.37712327431341697,0.508470249135323,0.25854199425573743,0.3024248405900437,0.09146078420591335,0.3024248405900437,0.09146078420591335,0.23118950095310495,0.05344858535094572
132.0,13.6936,0.23827208094092212,0.05677358455591734,0.3218383758762324,0.10357994018665104,0.40318709382399764,0.16255983262624107,0.45174739683809906,0.20407571054999896,0.6111934601472571,0.3735574457267767,0.5203107722835699,0.27072329975432496,0.5321214178402447,0.28315320332431226,0.43363710051691284,0.18804113494471517,0.24875211297463062,0.061877613709343394,0.24875211297463062,0.061877613709343394,0.23827208094092212,0.05677358455591734
133.0,13.8009,0.26825975716467537,0.0719632973140506,0.370661514870297,0.1373899586059434,0.4930861136865627,0.24313391551051783,0.5451272094776184,0.29716367451285525,0.665751400321555,0.4432249270301114,0.6330758514920135,0.4007850337423379,0.6874617141976942,0.47260360848763217,0.6148589514950091,0.378051530233542,0.3548360675268888,0.12590863481794679,0.3548360675268888,0.12590863481794679,0.28110233464152934,0.07901852254091835
134.0,13.9082,0.3241672538639014,0.10508440847766308,0.3708134370271965,0.13750260507992262,0.4236632861810282,0.17949058005770782,0.5800952476087372,0.33651049629824215,0.6687759123348482,0.4472612209193086,0.647592524070323,0.41937607723177184,0.6546598722245448,0.4285795483010573,0.6369792596134066,0.40574257717764367,0.27144981869746065,0.07368500407088426,0.27144981869746065,0.07368500407088426,0.2502769453367162,0.06263854936707762
135.0,14.0155,0.2321045691063947,0.05387253100006516,0.291267676879744,0.08483685959492294,0.45553156673994305,0.2075090082965472,0.6174773680213403,0.3812783000185618,0.6093085417892627,0.37125689909735776,0.6743801422320902,0.4547885762369742,0.7067070237847995,0.4994348174667692,0.522760176721836,0.27327820236624517,0.3192792670822746,0.10193925038859444,0.3192792670822746,0.10193925038859444,0.2865161004369965,0.08209147580962306
136.0,14.1228,0.25958530669124735,0.06738453144998895,0.3560975097580552,0.12680543645588824,0.4503928211883696,0.20285369337801867,0.6102173141964006,0.3723651705450687,0.6583682941504634,0.43344881074259106,0.7181298256852179,0.5157104465386814,0.6663616199496151,0.44403780854187525,0.5860021956097299,0.34339857325942413,0.2881826629113013,0.08304924720264871,0.2881826629113013,0.08304924720264871,0.2787669135922581,0.07771099211375349
137.0,14.2301,0.25470736790704845,0.06487584326613653,0.3560975097580552,0.12680543645588824,0.3995279444492186,0.1596225783958179,0.5453939626944201,0.2974545745435225,0.6982554199234194,0.48756063145243084,0.6703551772238134,0.4493760636307703,0.6263063557548135,0.392259651258875,0.5208535047113394,0.27128837337008527,0.30671779683361233,0.0940758068944651,0.30671779683361233,0.0940758068944651,0.21938962641511453,0.048131808178563516
138.0,14.3374,0.2895558809040615,0.08384260816612704,0.3267184639285102,0.10674495467180524,0.39800868296783465,0.15841091171779031,0.5229045546147293,0.2734291732368284,0.6476156300272898,0.41940600425564356,0.6403493407061013,0.41004727814273856,0.603904688892028,0.3647008732657771,0.4930861136865627,0.24313391551051783,0.3020921048536115,0.0912596398148854,0.3020921048536115,0.0912596398148854,0.22363744704174898,0.05001370771935108
139.0,14.444700000000001,0.3154636830156699,0.09951733530181106,0.3604242839686699,0.1299056644743284,0.4724438234539385,0.2232031663197762,0.6547703678930107,0.42872423467074855,0.6993575956399578,0.48910104657930276,0.7436911162681593,0.5530764764161809,0.6894729766955862,0.4753729855934723,0.5085825567408366,0.2586562170210463,0.35489664339262866,0.12595162749135463,0.35489664339262866,0.12595162749135463,0.2682766455852771,0.07197235856648837
140.0,14.552,0.2280937324349138,0.05202675077609004,0.3177523894577854,0.10096658100613212,0.4510261583705673,0.20342459553451206,0.5992400469399334,0.3590886338565736,0.6868866431501648,0.4718132605381018,0.6650800215750866,0.4423314350983177,0.682530238486992,0.4658475264491102,0.4875375698812316,0.23769288204569677,0.3521814501790216,0.12403177385019866,0.3521814501790216,0.12403177385019866,0.2716774136747719,0.07380861710101314
141.0,14.6593,0.18867088702863305,0.03559670361217122,0.28220077330382365,0.07963727645327606,0.39084816457237814,0.1527622877495968,0.4689048219829898,0.21987173207889932,0.5528426113051844,0.30563495287473524,0.5567965998032984,0.31002245355251445,0.5210838165135967,0.27152834383237573,0.49308596002552635,0.24313376397429498,0.23005640954384415,0.05292595157220495,0.23005640954384415,0.05292595157220495,0.22006379420269043,0.048428073518884084
142.0,14.7666,0.2905599095339656,0.08442506102838628,0.3163215635855364,0.10005933158919857,0.4141621454507164,0.17153028272434037,0.4657598141026545,0.21693220443293926,0.5527552045008091,0.30553831610273124,0.6112254324888404,0.37359652932117005,0.6424521326958483,0.41274474280544393,0.5888171056929078,0.34670558395657297,0.27472408776572504,0.0754733243987098,0.27472408776572504,0.0754733243987098,0.2530572508684291,0.06403797221708707
143.0,14.8739,0.3101268809524299,0.09617868228928263,0.42286755555290634,0.17881696953929033,0.5090354563193492,0.25911709579024805,0.7987295997313948,0.6379689734870742,0.7616941703155166,0.5801780090926432,0.9090752281442038,0.8264177704254363,0.7864007472568034,0.6184261352860588,0.6683512883167326,0.4466934445946363,0.34653103924492457,0.12008376116016745,0.34653103924492457,0.12008376116016745,0.2720634111495803,0.07401849968634559
