# Module X6 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-9.000000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
7.495980371592630753e+00,8.971239557130248343e+00,1.094310048207096742e+01,1.274066468661916574e+01,1.380235224990296139e+01,1.319312159952951724e+01,1.297633942418325859e+01,1.219925777787507393e+01,1.064550258831589424e+01,8.844182296265074683e+00,6.764246210811144522e+00
7.573995152265597497e+00,9.171995433185736957e+00,1.102332868347115991e+01,1.249616054482809702e+01,1.347883862599200278e+01,1.361151814008961480e+01,1.325174565128609139e+01,1.251218695029174910e+01,1.079961866202149068e+01,8.717794088714434508e+00,6.968175238576153063e+00
7.447193747931407870e+00,9.037390320997612747e+00,1.095713190899829925e+01,1.254432247670390588e+01,1.312724268126688720e+01,1.336057311940792225e+01,1.330788606227901028e+01,1.240067224073901819e+01,1.045197301003572576e+01,8.911418165847365458e+00,6.689012727963438820e+00
7.137537849605079643e+00,8.759880505945737639e+00,1.064672555648680152e+01,1.220067631292062771e+01,1.308496417230619713e+01,1.334785142734782859e+01,1.317064455791438782e+01,1.196324579702324087e+01,1.015679922788995704e+01,8.251652150128990115e+00,6.371432090107258084e+00
6.838764962854686935e+00,8.536970030224679817e+00,1.048540862057757650e+01,1.212091160251925359e+01,1.333591519984453910e+01,1.313739584553125361e+01,1.304863990653669248e+01,1.187756093031174132e+01,1.011647862520177554e+01,8.185818181261444337e+00,6.213597130215815056e+00
5.789814253454419024e+00,7.677400101745040395e+00,9.474808261864955838e+00,1.080414651151826710e+01,1.223607300724629887e+01,1.195634501830889285e+01,1.188857179775505557e+01,1.090404213176360138e+01,8.791899214276675423e+00,7.082340978097165340e+00,5.247698326589705253e+00
3.167998340825077808e+00,4.150073191866367139e+00,5.432915808626192167e+00,6.739311298682792994e+00,7.619447601837416428e+00,7.520360734193054952e+00,7.495641458197494167e+00,6.575093944798684475e+00,5.076476274344676298e+00,3.748641495060609063e+00,2.694937167970644865e+00
8.104687411332669456e-01,1.095893185086007415e+00,1.574440561015080675e+00,2.277546772367587735e+00,2.854209181930103867e+00,2.760112824890956329e+00,2.667322321871040458e+00,2.128816836215674524e+00,1.511334763706148943e+00,1.020107953238403198e+00,6.962815128469244108e-01
2.696075886139902567e-01,3.589899647879542521e-01,5.918860963366261441e-01,7.926020681196682682e-01,9.859167936405874855e-01,1.098766865974991402e+00,9.586637025977037263e-01,7.371845086024312321e-01,4.887195300293671885e-01,3.890609123320764584e-01,2.859576343308768975e-01
7.770152877293295957e-02,1.163574846508357019e-01,2.610130681646973816e-01,2.904377143967982744e-01,2.854169392847837328e-01,3.241474155363757159e-01,3.659707057165536015e-01,2.980644301357486259e-01,1.725249403940696258e-01,1.058285573102446669e-01,1.215892188045151617e-01
3.514444254469080431e-02,9.732136611665268000e-02,5.680983794189457120e-02,8.194053826112768224e-02,1.835025169802291245e-01,7.062409136162958734e-02,5.455966865962495749e-02,3.242955454892805511e-02,6.096825963508081814e-02,3.986598688514776667e-02,7.116203192554745351e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
