# Module X1 tilt
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-9.000000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
7.148191521061966647e+00,8.899492812298907651e+00,1.062351918563080488e+01,1.224066560774434009e+01,1.319504263849137260e+01,1.338646425295658204e+01,1.338646425295658204e+01,1.239072185448234364e+01,1.239072185448234364e+01,8.604315424584207506e+00,7.097651503722432587e+00
7.263890787763375378e+00,9.152305686252896422e+00,1.104194076440720451e+01,1.286244171672798942e+01,1.378750050139356986e+01,1.369422557810753105e+01,1.369422557810753105e+01,1.265455954006531769e+01,1.265455954006531769e+01,9.012153526481750276e+00,7.124060533951431573e+00
6.967004327720378143e+00,8.804408307605111617e+00,1.050355766092112475e+01,1.195221468770128759e+01,1.307155501666199804e+01,1.307998664456621363e+01,1.307998664456621363e+01,1.202640727424392963e+01,1.202640727424392963e+01,8.366555775810505580e+00,6.659376056696090451e+00
6.633761238463957710e+00,8.474515317883099641e+00,1.028651344089772124e+01,1.203214864499881820e+01,1.313172402887716927e+01,1.286965941644542077e+01,1.286965941644542077e+01,1.204669697410364293e+01,1.204669697410364293e+01,8.375978639657843061e+00,6.624170628852354525e+00
6.387162650696803112e+00,8.252425154667376361e+00,1.007015566120501937e+01,1.190557513119389021e+01,1.303176066693412238e+01,1.294348160303091788e+01,1.294348160303091788e+01,1.182414494042072128e+01,1.182414494042072128e+01,8.212305074890116074e+00,6.370770836746346255e+00
5.484570884540172386e+00,7.497517920118728085e+00,9.225092012362612337e+00,1.116095970898295064e+01,1.239897470326847895e+01,1.211082491852639187e+01,1.211082491852639187e+01,1.112166449951224934e+01,1.112166449951224934e+01,7.176574523737223821e+00,5.472653503895578808e+00
2.580447892088415962e+00,3.399011129125781849e+00,4.713344257471126397e+00,5.995353436325518537e+00,6.711964283794592312e+00,6.714129665859186247e+00,6.714129665859186247e+00,5.677088422337901008e+00,5.677088422337901008e+00,3.274055064678700777e+00,2.383049341764809537e+00
6.531908869032437837e-01,8.425106830386202006e-01,1.296357328219121863e+00,1.738843216547248938e+00,2.122981730333925565e+00,2.066889482070474404e+00,2.066889482070474404e+00,1.595523727321410679e+00,1.595523727321410679e+00,8.856017535755177361e-01,5.686606005639363026e-01
2.213026417313102012e-01,2.860710312728212412e-01,5.338486418800103550e-01,6.000923371780497728e-01,7.648896391115359572e-01,7.831637207236010756e-01,7.831637207236010756e-01,5.516195208676165640e-01,5.516195208676165640e-01,2.847081679760404271e-01,2.294800520207972150e-01
8.405824767408820453e-02,1.554555864920964814e-01,2.174239722633014016e-01,2.415832660964112311e-01,2.483601890654487665e-01,3.304696980342458623e-01,3.304696980342458623e-01,2.473367276841638429e-01,2.473367276841638429e-01,1.326974412902367506e-01,8.238791488868933699e-02
6.771361616795230909e-02,3.227198147823576863e-02,1.012221012009228427e-01,8.688010178419031115e-02,1.122900370435433448e-01,1.855076355754937678e-01,1.855076355754937678e-01,5.644674032380030820e-02,5.644674032380030820e-02,6.277312316201658082e-02,9.784779389762774532e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
