# Module X8 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-8.64E+00,-6.72E+00,-4.80E+00,-2.88E+00,-9.60E-01,0.00E+00,9.60E-01,2.88E+00,4.80E+00,6.72E+00,8.64E+00
1.54E+01,1.83E+01,2.11E+01,2.35E+01,2.49E+01,2.45E+01,2.42E+01,2.24E+01,1.98E+01,1.64E+01,1.33E+01
1.56E+01,1.84E+01,2.13E+01,2.37E+01,2.50E+01,2.48E+01,2.42E+01,2.26E+01,1.99E+01,1.65E+01,1.33E+01
1.56E+01,1.86E+01,2.17E+01,2.39E+01,2.51E+01,2.51E+01,2.46E+01,2.28E+01,2.00E+01,1.68E+01,1.35E+01
1.57E+01,1.88E+01,2.17E+01,2.42E+01,2.56E+01,2.54E+01,2.48E+01,2.31E+01,2.02E+01,1.70E+01,1.35E+01
1.55E+01,1.86E+01,2.15E+01,2.40E+01,2.54E+01,2.53E+01,2.49E+01,2.30E+01,2.00E+01,1.65E+01,1.32E+01
1.44E+01,1.77E+01,2.09E+01,2.34E+01,2.46E+01,2.47E+01,2.41E+01,2.22E+01,1.92E+01,1.55E+01,1.21E+01
9.70E+00,1.26E+01,1.58E+01,1.88E+01,2.02E+01,2.02E+01,1.96E+01,1.73E+01,1.41E+01,1.07E+01,8.20E+00
3.60E+00,4.80E+00,6.40E+00,8.30E+00,9.50E+00,9.30E+00,9.00E+00,7.40E+00,5.50E+00,3.90E+00,3.00E+00
1.60E+00,2.20E+00,3.10E+00,4.30E+00,5.20E+00,5.10E+00,4.90E+00,3.70E+00,2.60E+00,1.80E+00,1.30E+00
9.00E-01,1.10E+00,1.70E+00,2.50E+00,3.10E+00,3.00E+00,2.90E+00,2.00E+00,1.40E+00,1.00E+00,7.00E-01
5.00E-01,7.00E-01,1.00E+00,1.60E+00,2.10E+00,2.00E+00,1.90E+00,1.30E+00,1.00E+00,5.00E-01,4.00E-01
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
