# Module X1 pan
# row 0 are off axis angle in arcmin
# row 1+ are effective area in cm2
-9.000000000000000000e+00,-7.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
7.119009395008465191e+00,8.897517234271273168e+00,1.080417105201462924e+01,1.217433768372786318e+01,1.313140297654084954e+01,1.325735987471525945e+01,1.326481012247948676e+01,1.202303962677681248e+01,1.109413289619721610e+01,8.744063678812951323e+00,7.097651503722432587e+00
7.091808320672955190e+00,8.587526931126047813e+00,1.076634547808014020e+01,1.224033226190016066e+01,1.351572976924430236e+01,1.355521874495043200e+01,1.373707228818108739e+01,1.278000885510009788e+01,1.103381676946029799e+01,9.256422088496798040e+00,7.124060533951431573e+00
6.671522111119806198e+00,8.517600033172080032e+00,1.028055775858666898e+01,1.174121544094413672e+01,1.268770562889562825e+01,1.304973800289788954e+01,1.282186298923898171e+01,1.211270477025382064e+01,1.060586897154427177e+01,8.657388664209934248e+00,6.659376056696090451e+00
6.535265757898166328e+00,8.381423722421216027e+00,1.020358335238683090e+01,1.180962394464718024e+01,1.304945368299638808e+01,1.329533209011054851e+01,1.306540378060664942e+01,1.204695847094928318e+01,1.050742837128959906e+01,8.506633830047036327e+00,6.624170628852354525e+00
6.249066118328734376e+00,8.074597704458932768e+00,9.912764496706873985e+00,1.162280431102901623e+01,1.300862111494135931e+01,1.317107754757011584e+01,1.302352794533799774e+01,1.193943335013237217e+01,1.030868996911375746e+01,8.288483118624416335e+00,6.370770836746346255e+00
5.401526934779000477e+00,7.062083019835124986e+00,9.085756125471460720e+00,1.094755214220922745e+01,1.237136031621146159e+01,1.245291404678729741e+01,1.253065173271638599e+01,1.139909345166525156e+01,9.485494210470548637e+00,7.429204608456553949e+00,5.472653503895578808e+00
2.411236596690544243e+00,3.157347721194858625e+00,4.486679906745783875e+00,5.861572119990674956e+00,6.741494973350723008e+00,6.891122974110906796e+00,6.867950079289410148e+00,6.098036557434125093e+00,4.819881055567125649e+00,3.323997397990820613e+00,2.383049341764809537e+00
5.836640743163754586e-01,7.757290090706479013e-01,1.152750048053380105e+00,1.672306087254028073e+00,2.052505031373784483e+00,2.204072707691639987e+00,2.178881553304028884e+00,1.813994229439258588e+00,1.213377350478563654e+00,8.245048131008592129e-01,5.686606005639363026e-01
2.066907396896551230e-01,2.717016621818475475e-01,3.968327922897247340e-01,6.182582383715263807e-01,7.327202560485727156e-01,8.123842833274944608e-01,7.195600734070624060e-01,6.230434531212768468e-01,4.110692063164114174e-01,2.793185956139938031e-01,2.294800520207972150e-01
7.593226686429301042e-02,1.115788781074254082e-01,2.251240665037489153e-01,2.897420877667041261e-01,3.094484653380528139e-01,2.879733506461794046e-01,3.419453709501280025e-01,2.893264848313029103e-01,2.135845732513773632e-01,1.560489641260071336e-01,8.238791488868933699e-02
0.000000000000000000e+00,2.524763588829477198e-02,2.308834185816338591e-01,7.092669783751297252e-02,1.341778838806703678e-01,8.936856409357597786e-02,1.406142987682505174e-01,4.136239600385283044e-01,7.313423681034120216e-02,3.142097988592311431e-02,9.784779389762774532e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
